subject_id,review,review2,review3,review4,column_name,month1,month2,month3,month4,date,URL_front,URL_back,Comments
59964332,2,1,1,NA,begin_date_year,1983,1883,1993,NA,1983,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WOLVERINE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WOLVERINE_GROW_0002_2.jpeg,
59964343,2,1,1,NA,end_date_month,Same as Begin Date (Month),September,July,NA,July,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_MCLAREN_GROW_0002_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_MCLAREN_GROW_0002_2.jpg,
59964397,2,2,NA,NA,end_date_month,January,August,NA,NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_CLEART23NR1ES2_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_CLEART23NR1ES2_GROW_0004_2.jpeg,
59964397,2,2,NA,NA,end_date_day,25,31,NA,NA,31,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_CLEART23NR1ES2_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_CLEART23NR1ES2_GROW_0004_2.jpeg,
59964397,2,2,NA,NA,end_date_year,1991,1990,NA,NA,1990,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_CLEART23NR1ES2_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_CLEART23NR1ES2_GROW_0004_2.jpeg,
59964398,1,1,NA,NA,begin_date_year,1868,1968,NA,NA,,,,
59964405,2,2,NA,NA,begin_date_day,25,23,NA,NA,25,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_DEVOE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_DEVOE_GROW_0001_2.jpeg,*Begin date not clear but looks like 25
59964405,2,1,1,NA,end_date_month,May,December,Same as Begin Date (Month),NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_DEVOE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_DEVOE_GROW_0001_2.jpeg,
59964444,2,1,NA,NA,begin_date_year,1986,1930,NA,NA,1986,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0001_2.jpeg,
59964444,1,1,NA,NA,end_date_month,June,May,NA,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0001_2.jpeg,
59964444,2,1,NA,NA,end_date_day,29,2,NA,NA,2,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0001_2.jpeg,
59964444,1,1,NA,NA,end_date_year,1986,1930,NA,NA,1986,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0001_2.jpeg,
59964469,1,2,NA,NA,begin_date_year,1980,1984,NA,NA,1984,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0004_2.jpeg,"*Year cut off but based on recording date on page 2, it could be 1984"
59964508,1,1,2,NA,end_date_month,September,Same as Begin Date (Month),June,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0001_2.jpg,
59964513,1,2,1,NA,end_date_month,August,September,Same as Begin Date (Month),NA,September,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0005_2.jpg,
59964513,1,2,1,NA,end_date_year,1976,1975,Same as Begin Date (Year),NA,1975,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0005_2.jpg,
59964534,2,1,NA,NA,begin_date_day,28,24,NA,NA,28,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0004_2.jpg,
59964534,2,1,NA,NA,begin_date_year,1968,1969,NA,NA,1968,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0004_2.jpg,
59964540,1,2,1,NA,begin_date_year,1866,1966,1956,NA,1966,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_DIAMOND_GROW_0002_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_DIAMOND_GROW_0002_2.jpg,
59964543,1,2,NA,NA,end_date_day,12,13,NA,NA,13,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_HICKS_GROW_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_HICKS_GROW_0003_2.jpg,
59964649,2,1,NA,NA,begin_date_year,1986,1980,NA,NA,1986,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_TEA_GROW_0010_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_TEA_GROW_0010_2.jpg,"*Year cut off but based on recording date on page 2, it should be 1986"
59964649,2,1,1,NA,end_date_year,1986,1980,Same as Begin Date (Year),NA,1986,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_TEA_GROW_0010_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_TEA_GROW_0010_2.jpg,"*Year cut off but based on recording date on page 2, it should be 1986"
61362000,2,1,NA,NA,end_date_month,October,April,NA,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_CLIFFORDT11N7WS3031_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_CLIFFORDT11N7WS3031_GROW_0002_2.jpeg,
61362000,2,1,NA,NA,end_date_day,16,30,NA,NA,16,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_CLIFFORDT11N7WS3031_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_CLIFFORDT11N7WS3031_GROW_0002_2.jpeg,
61362000,1,1,1,NA,end_date_year,1978,1981,1979,NA,1979,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_CLIFFORDT11N7WS3031_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_CLIFFORDT11N7WS3031_GROW_0002_2.jpeg,
61362010,2,1,1,NA,begin_date_year,1977,1877,1978,NA,1977,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_COWDEN_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_COWDEN_GROW_0003_2.jpeg,
61362064,2,1,NA,NA,begin_date_month,October,July,NA,NA,July,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_MOUNTCALM_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_MOUNTCALM_GROW_0007_2.jpeg,
61362064,2,1,NA,NA,begin_date_day,21,28,NA,NA,28,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_MOUNTCALM_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_MOUNTCALM_GROW_0007_2.jpeg,
61362064,1,1,NA,NA,end_date_month,July,October,NA,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_MOUNTCALM_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_MOUNTCALM_GROW_0007_2.jpeg,
61362064,1,1,NA,NA,end_date_day,28,21,NA,NA,21,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_MOUNTCALM_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_MOUNTCALM_GROW_0007_2.jpeg,
61362108,2,1,NA,NA,begin_date_month,October,March,NA,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TRIANGLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TRIANGLE_GROW_0001_2.jpeg,
61362108,2,1,NA,NA,begin_date_day,6,9,NA,NA,6,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TRIANGLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TRIANGLE_GROW_0001_2.jpeg,
61362108,2,1,NA,NA,begin_date_year,1976,1977,NA,NA,1976,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TRIANGLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TRIANGLE_GROW_0001_2.jpeg,
61362108,1,1,NA,NA,end_date_day,9,7,NA,NA,9,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TRIANGLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TRIANGLE_GROW_0001_2.jpeg,
61362116,2,2,NA,NA,begin_date_year,1978,1976,NA,NA,1978,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_WHITEFISHBIG_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_WHITEFISHBIG_GROW_0001_2.jpeg,
61362118,2,1,1,NA,begin_date_month,June,July,March,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TURK_GROW_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_TURK_GROW_0008_2.jpeg,
61362148,1,2,NA,NA,begin_date_year,1980,1988,NA,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0001_2.jpeg,
61362148,1,1,1,NA,end_date_year,1988,1986,Same as Begin Date (Year),NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0001_2.jpeg,
61362150,2,1,NA,NA,begin_date_month,May,March,NA,NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0002_2.jpeg,
61362150,2,1,NA,NA,begin_date_day,31,6,NA,NA,31,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0002_2.jpeg,
61362153,2,1,NA,NA,begin_date_year,1977,1978,NA,NA,1977,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0003_2.jpeg,
61362156,2,1,NA,NA,begin_date_month,August,February,NA,NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_GEDDES_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_GEDDES_GROW_0002_2.jpeg,
61362186,2,2,NA,NA,begin_date_month,December,October,NA,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_SALINEMILLS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_SALINEMILLS_GROW_0001_2.jpeg,
61362186,2,2,NA,NA,begin_date_day,9,6,NA,NA,6,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_SALINEMILLS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_SALINEMILLS_GROW_0001_2.jpeg,
61362202,1,2,NA,NA,end_date_month,May,April,NA,NA,April,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WAYNE_BELLEVILLE_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WAYNE_BELLEVILLE_GROW_0007_2.jpeg,
61362202,1,2,NA,NA,end_date_day,3,17,NA,NA,17,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WAYNE_BELLEVILLE_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WAYNE_BELLEVILLE_GROW_0007_2.jpeg,
61362209,2,1,NA,NA,begin_date_day,5,20,NA,NA,5,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_BERRY_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_BERRY_GROW_0001_2.jpeg,
61362212,1,1,NA,NA,end_date_day,1,5,NA,NA,5,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_CADILLAC_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_CADILLAC_GROW_0002_2.jpeg,
61362222,1,1,NA,NA,begin_date_year,1972,1870,NA,NA,1970,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_MEAUWATAKA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_MEAUWATAKA_GROW_0001_2.jpeg,
61362222,1,1,NA,NA,end_date_month,June,May,NA,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_MEAUWATAKA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_MEAUWATAKA_GROW_0001_2.jpeg,
61362222,1,1,NA,NA,end_date_day,18,17,NA,NA,18,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_MEAUWATAKA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_MEAUWATAKA_GROW_0001_2.jpeg,
61362222,1,1,NA,NA,end_date_year,1970,1877,NA,NA,1970,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_MEAUWATAKA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_MEAUWATAKA_GROW_0001_2.jpeg,
61379418,2,1,NA,NA,end_date_month,September,March,NA,NA,September,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_TURTLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_TURTLE_GROW_0001_2.jpeg,
61379418,2,1,NA,NA,end_date_day,19,8,NA,NA,19,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_TURTLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_TURTLE_GROW_0001_2.jpeg,
61379418,2,1,NA,NA,end_date_year,1960,1961,NA,NA,1960,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_TURTLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_TURTLE_GROW_0001_2.jpeg,
61379435,1,1,NA,NA,end_date_day,23,13,NA,NA,23,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_DIAMOND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_DIAMOND_GROW_0001_2.jpeg,
61379439,2,1,1,NA,begin_date_month,April,June,March,NA,April,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_EAGLE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_EAGLE_GROW_0002_2.jpeg,
61379439,2,1,1,NA,end_date_month,April,June,Same as Begin Date (Month),NA,April,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_EAGLE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_EAGLE_GROW_0002_2.jpeg,
