subject_id,URL 4,URL 8,task,Full Task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T70,12th row Mean Length [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T74,13th row Number of Fish [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T75,13th row Length Range [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T76,13th row Mean Length [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T80,14th row Number of Fish [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T81,14th row Length Range [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T82,14th row Mean Length [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T86,15th row Number of Fish [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T87,15th row Length Range [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T88,15th row Mean Length [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T92,16th row Number of Fish [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T93,16th row Length Range [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T94,16th row Mean Length [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T98,17th row Number of Fish [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T99,17th row Length Range [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T100,17th row Mean Length [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T104,18th row Number of Fish [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T105,18th row Length Range [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T106,18th row Mean Length [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T110,19th row Number of Fish [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T111,19th row Length Range [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T112,19th row Mean Length [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T116,20th row Number of Fish [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T117,20th row Length Range [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T118,20th row Mean Length [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T122,21st row Number of Fish [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T123,21st row Length Range [Text],,,,,,
59963343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,T124,21st row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1,"[False, False, False]","[2404094, 2271829, 1484814]"
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T3,First row Length Range [Text],"[['6.9', '6.9', '6.9']]",3.0,3.0,6.9,"[False, False, False]","[2404094, 2271829, 1484814]"
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T4,First row Mean Length [Text],"[['6.9', '6.9', '6.9']]",3.0,3.0,6.9,"[False, False, False]","[2404094, 2271829, 1484814]"
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T8,Second row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T9,Second row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T10,Second row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T14,Third row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T15,Third row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T16,Third row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T20,Fourth row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T21,Fourth row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T22,Fourth row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T26,5th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T27,5th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T28,5th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T32,6th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T33,6th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T34,6th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T38,7th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T39,7th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T40,7th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T44,8th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T45,8th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T46,8th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T50,9th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T51,9th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T52,9th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T56,10th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T57,10th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T58,10th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T62,11th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T63,11th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T64,11th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T68,12th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T69,12th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T70,12th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T74,13th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T75,13th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T76,13th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T80,14th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T81,14th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T82,14th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T86,15th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T87,15th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T88,15th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T92,16th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T93,16th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T94,16th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T98,17th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T99,17th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T100,17th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T104,18th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T105,18th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T106,18th row Mean Length [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T110,19th row Number of Fish [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T111,19th row Length Range [Text],,,,,,
59963347,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Tippy DamReservoir_GROW_007.jpg,T112,19th row Mean Length [Text],,,,,,
