subject_id,gear_used_kind,gear_used_mesh,gear_used_length,gear,gear2,number,gear_mesh,mesh_units,gear_length,length_units,gear_effort,gear_effort_units,front,back,comments
58753557,trap & gill net,exp. gill,NA,gill,exp,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_60.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_61.jpeg,
58753557,trap & gill net,exp. gill,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_60.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_61.jpeg,
58753559,trap & gill nets,exp. & gill nets,NA,gill,exp,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_74.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_77.jpeg,
58753559,trap & gill nets,exp. & gill nets,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_74.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_77.jpeg,
58753568,electro-fishing 240 v dc boomshocker x 2 nights,NA,NA,shock,boomshocker,NA,,,,,386,min,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122639219_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122639219_0002.jpg,
58753682,gill net - 2.,125feet of 1inches bar and 125feet experimental mesh,250 feet (total),gill,experimental,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_81-5_1948_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_81-5_1948_FISHc_001_02.jpg,
58753682,gill net - 2.,125feet of 1inches bar and 125feet experimental mesh,250 feet (total),gill,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_81-5_1948_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_81-5_1948_FISHc_001_02.jpg,
58753691,gill net - 2.,125feet of 1inches bar and 125feet experimental mesh,250 feet (total),gill,experimental,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_FISHc_20200203135034551_0031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_FISHc_20200203135034551_0032.jpg,
58753691,gill net - 2.,125feet of 1inches bar and 125feet experimental mesh,250 feet (total),gill,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_FISHc_20200203135034551_0031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_FISHc_20200203135034551_0032.jpg,
58753715,exp. gill,0.75inches inch - 2inches inch bar,125 feet,gill,exp,1,0.75 - 2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_CedarBig_FISHc_20200218120329658_0031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_CedarBig_FISHc_20200218120329658_0032.jpg,
58753716,exp. gill,0.75 - 2inches bar,125 feet,gill,exp,1,0.75 - 2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_CedarBig_FISHc_20200218120329658_0033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_CedarBig_FISHc_20200218120329658_0034.jpg,
58753746,exp. gill,0.75 - 2inches bar,125 feet,gill,exp,1,0.75 - 2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_FourMile_FISHc_20200218145552170_0058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_FourMile_FISHc_20200218145552170_0059.jpg,
59105451,exp. gill,0.75 - 2 inch bar,125 feet,gill,exp,1,0.75 - 2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/VanBuren_LakeoftheWoods_FISHc_070.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/VanBuren_LakeoftheWoods_FISHc_069.jpeg,
59105457,experimental gill,0.75 - 2 inch bar,125 feet,gill,experimental,1,0.75 - 2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/VanBuren_LakeoftheWoods_FISHc_062.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/VanBuren_LakeoftheWoods_FISHc_061.jpeg,
59105460,experimental gill,0.75 - 2 inch bar,125 feet,gill,experimental,1,0.75 - 2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/VanBuren_LakeoftheWoods_FISHc_056.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/VanBuren_LakeoftheWoods_FISHc_055.jpeg,
59105461,25feet bag and 6feet common. seine,NA,NA,seine,bag,1,,,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Tuscola_Shay_FISHc_007.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Tuscola_Shay_FISHc_006.jpeg,
59105461,25feet bag and 6feet common. seine,NA,NA,seine,common,1,,,6,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Tuscola_Shay_FISHc_007.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Tuscola_Shay_FISHc_006.jpeg,
59105497,"2 gill nets, 1 bag seine","1.5inches inch and 2.5inches inch, 0.25inches inch",200 feet 25 feet,seine,bag,1,0.25,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Minnewaukon_FISHc_082.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Minnewaukon_FISHc_081.jpeg,
59105497,"2 gill nets, 1 bag seine","1.5inches inch and 2.5inches inch, 0.25inches inch",200 feet 25 feet,gill,gill,2,1.5-2.5,inches,200,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Minnewaukon_FISHc_082.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Minnewaukon_FISHc_081.jpeg,
59105516,"common sense seine, bag seine",NA,20feet 30feet & 30 feet,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Kaiser_FISHc_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Kaiser_FISHc_015.jpeg,
59105516,"common sense seine, bag seine",NA,20feet 30feet & 30 feet,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Kaiser_FISHc_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Kaiser_FISHc_015.jpeg,
59105519,seines (common sense & bag),common. & 0.25inches in bag,10 feet & 30 feet,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Fish_FISHc_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Fish_FISHc_017.jpeg,
59105519,seines (common sense & bag),common. & 0.25inches in bag,10 feet & 30 feet,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Fish_FISHc_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Fish_FISHc_017.jpeg,
59105538,"bag seine, common sense seine.",NA,30feet and 20feet,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Corey_FISHc_094.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Corey_FISHc_093.jpeg,
59105538,"bag seine, common sense seine.",NA,30feet and 20feet,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Corey_FISHc_094.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Corey_FISHc_093.jpeg,
59105554,exp. gill,0.75 - 2 inch bar,125 feet,gill,exp,1,0.75 - 2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Shiawassee_Hopkins_FISHc_053.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Shiawassee_Hopkins_FISHc_052.jpeg,
59105556,exp. gill,0.75-2 inch bar,125 feet,gill,exp,1,0.75 - 2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Shiawassee_Hopkins_FISHc_047.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Shiawassee_Hopkins_FISHc_046.jpeg,
59105562,exp. gill,0.75-2 inch bar,125 feet,gill,exp,1,0.75 - 2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Shiawassee_Hopkins_FISHc_035.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Shiawassee_Hopkins_FISHc_034.jpeg,
59105640,experimental gill net,1.5inches bar,NA,gill,experimental,1,1.5,inches,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_098.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_097.jpeg,
59105657,4 - 4feet feet fyke nets and 1 gill net,exp.,125feet feet,gill,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Neds_FISHc_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Neds_FISHc_013.jpeg,
59105657,4 - 4feet feet fyke nets and 1 gill net,exp.,125feet feet,fyke,fyke,4,,,4,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Neds_FISHc_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Neds_FISHc_013.jpeg,
59105676,3 fykes - 3 gills,NA,NA,gill,gills,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_LittleBoot_FISHc_026.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_LittleBoot_FISHc_025.jpeg,
59105676,3 fykes - 3 gills,NA,NA,fyke,fykes,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_LittleBoot_FISHc_026.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_LittleBoot_FISHc_025.jpeg,
59105714,2 fly rods; exp gill net ,exp,125feet,gill,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_039.jpeg,
59105714,2 fly rods; exp gill net ,exp,125feet,rod,rods,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_039.jpeg,
59105859,"fyke, gill, trap",NA,NA,gill,gill,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Gemini_FISHc_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Gemini_FISHc_053.jpeg,
59105859,"fyke, gill, trap",NA,NA,fyke,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Gemini_FISHc_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Gemini_FISHc_053.jpeg,
59105859,"fyke, gill, trap",NA,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Gemini_FISHc_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Gemini_FISHc_053.jpeg,
59105903,trap nets (2) fyke nets (2),NA,NA,fyke,fyke,2,,,200,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_020.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_019.jpeg,
59105903,trap nets (2) fyke nets (2),NA,NA,trap,trap,2,,,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_020.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_019.jpeg,
59105934,2 exp. gill nets (1) 2inches inches mesh tied together at ends,2 exp. & one 2inches bar mesh,375feet,gill,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_142.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_141.jpeg,
59105934,2 exp. gill nets (1) 2inches inches mesh tied together at ends,2 exp. & one 2inches bar mesh,375feet,gill,bar,1,2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_142.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_141.jpeg,
59106004,4 - 4-4feet fyke nets and gill net,exp.,125feet,gill,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_005.jpeg,
59106004,4 - 4-4feet fyke nets and gill net,exp.,125feet,fyke,fyke,4,,,4,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_005.jpeg,
59106033,handline,NA,NA,rod,handline,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Ashford_FISHc_048.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Ashford_FISHc_047.jpeg,
59106052,fyke nets - trap nets - gillnets,gillnets - exp. fn & tn - 2inches inch,125feet feet,gill,exp,1,,,125,feet,2,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_030.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_029.jpeg,
59106052,fyke nets - trap nets - gillnets,gillnets - exp. fn & tn - 2inches inch,125feet feet,fyke,fyke,1,2,inches,,,4,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_030.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_029.jpeg,
59106052,fyke nets - trap nets - gillnets,gillnets - exp. fn & tn - 2inches inch,125feet feet,trap,trap,1,2,inches,,,4,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_030.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_029.jpeg,
59106056,fyke and trap nets,various sizes,various,fyke,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_027.jpeg,
59106056,fyke and trap nets,various sizes,various,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_027.jpeg,
59106059,"25 feet bag, common sense",0.25-0.375 inches,25 feet 10 feet,seine,bag,1,0.25-0.375,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Houghton_FISHc_278.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Houghton_FISHc_277.jpeg,
59106059,"25 feet bag, common sense",0.25-0.375 inches,25 feet 10 feet,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Houghton_FISHc_278.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Houghton_FISHc_277.jpeg,
59106104,gill net,125feet feet of exp. 125feet feet of.5inches inch bar.,250 feet,gill,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_214.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_213.jpeg,
59106104,gill net,125feet feet of exp. 125feet feet of.5inches inch bar.,250 feet,gill,bar,1,0.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_214.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_213.jpeg,
59106220,30 feet bag seine and 25 feet common. seine,NA,NA,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_045.jpeg,
59106220,30 feet bag seine and 25 feet common. seine,NA,NA,seine,common,1,,,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_045.jpeg,
59106298,"3 trap nets, 2 fyke, 2 exp. gill, 1 minnow net",NA,NA,gill,exp,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Spring_FISHc_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Spring_FISHc_023.jpeg,
59106298,"3 trap nets, 2 fyke, 2 exp. gill, 1 minnow net",NA,NA,fyke,fyke,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Spring_FISHc_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Spring_FISHc_023.jpeg,
59106298,"3 trap nets, 2 fyke, 2 exp. gill, 1 minnow net",NA,NA,minnow net,minnow net,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Spring_FISHc_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Spring_FISHc_023.jpeg,
59106298,"3 trap nets, 2 fyke, 2 exp. gill, 1 minnow net",NA,NA,trap,trap,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Spring_FISHc_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Spring_FISHc_023.jpeg,
59106299,electrofishing (ac); ; gill nets,experimental,125feet feet per net,gill,experimental,4,,,125,feet,7,hours combined,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_276.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_275.jpeg,
59106299,electrofishing (ac); ; gill nets,experimental,125feet feet per net,shock,electrofishing,NA,,,,,30,min,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_276.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_275.jpeg,
59106306,trap & fyke nets,NA,NA,fyke,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_240.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_239.jpeg,
59106306,trap & fyke nets,NA,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_240.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_239.jpeg,
59106311,"3 large mesh gill nets, 2 fyke nets",NA,300 feet,gill,gill,3,,,300,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_234.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_233.jpeg,
59106311,"3 large mesh gill nets, 2 fyke nets",NA,300 feet,fyke,fyke,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_234.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_233.jpeg,
59106318,1 - experimental gill net 1 - trap net - 24 hour set,NA,NA,gill,experimental,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_184.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_183.jpeg,
59106318,1 - experimental gill net 1 - trap net - 24 hour set,NA,NA,trap,trap,1,,,,,24,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_184.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_183.jpeg,
59106322,trap & gill nets,exp. gill,NA,gill,exp,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_068.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_067.jpeg,
59106322,trap & gill nets,exp. gill,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_068.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Macatawa_FISHc_067.jpeg,
59106323,"1 exp. gill net, 2 fyke nets",NA,NA,gill,exp,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_BrucesBayou_FISHc_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_BrucesBayou_FISHc_001.jpeg,
59106323,"1 exp. gill net, 2 fyke nets",NA,NA,fyke,fyke,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_BrucesBayou_FISHc_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_BrucesBayou_FISHc_001.jpeg,
59106325,230 ac shocking barge,NA,NA,shock,barge,NA,,,,,1,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Crockery_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Ottawa_Crockery_FISHc_039.jpeg,
