subject_id,gear_used_kind,gear_used_length,gear_used_mesh,gear,gear2,number,gear_effort,gear_effort_units,front,back,
59969640,exp. gill net perpendicular to shore,125 feet,.75inches inch - 2inches inch,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0004_2.jpeg,
59969641,gill net perpendicular to shore,125feet,exp. .75inches - 2inches,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0005_2.jpeg,
59969642,exp. gill net perpendicular to shore,125feet.,.75inches - 2inches in,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0002_2.jpeg,
59969643,exp. gill net perpendicular to shore,125feet.,.75inches - 2inches in,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0003_2.jpeg,
59969644,gill net perpendicular to shore,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0006_2.jpeg,
59969645,gill net perpendicular to shore,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0007_2.jpeg,
59969646,gill net perpendicular (symbol) to shore,125feet,1 .75inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0008_2.jpeg,
59969647,gill net perpendicular to shore,125feet.,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0009_2.jpeg,
59969648,bag seine,25feet.,.25inches.,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0010_2.jpeg,
59969649,bag seine,25feet,.25inches,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0011_2.jpeg,
59969650,exp. gill net perpendicular to shore.,125feet.,1 .75inches.,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0012_2.jpeg,
59969651,exp. gill net parallel to shore.,125feet,.75 to 2inches,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0015_2.jpeg,
59969652,gill net parallel to shore,125feet,.75inches - 2inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0016_2.jpeg,
59969653,exp. gill net parallel to shore,125feet,.75 to 2inches in,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0013_2.jpeg,
59969654,gill net parallel to shore,125feet,.75 to 2inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0014_2.jpeg,
59969655,2 gill nets tied together,each 125 feet x 5 feet,"1.5inches inch stretched, and experimental",gillnet,experimental,2,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0001_2.jpeg,
59969656,seine,20 feet,.25 in.,seine,seine,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0003_2.jpeg,
59969657,bag net,125 feet,NA,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0005_2.jpeg,
59969658,gill net,125 feet,1.5 - 4 in.,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0004_2.jpeg,
59969659,2 gill nets tied together,each 125 feet x 5 feet,2inches stretched & experimental,gillnet,experimental,2,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0002_2.jpeg,
59969660,bag seine,125 feet,NA,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0006_2.jpeg,
59969661,gill net,300 feet (a) 125 feet (b),3.5inches (a) 1.5 - 4inches (b),gillnet,gill,2,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0008_2.jpeg,
59969662,gill net,125 feet,1.5 - 4 in.,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0007_2.jpeg,
59969663,gill net,300 feet (a) 125 feet (b),3.5inches (a) 1.5-4inches - 4inches (b),gillnet,gill,2,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0010_2.jpeg,
59969664,seine,20 feet,.25 in.,seine,seine,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0009_2.jpeg,
59969665,bag seine,125 feet,NA,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0011_2.jpeg,
59969666,3 experimental gill nets,125feet,NA,gillnet,experimental,3,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0012_2.jpeg,
59969667,seine,25 feet bag,3/8inches & .25inches,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PETTIT_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PETTIT_FISHc_0001_2.jpeg,
59969668,seine,25 feet bag,3/8 and .25inches,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0001_2.jpeg,
59969669,double gill net,125 feet x 12 feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0005_2.jpeg,
59969670,seine,25 feet bag,3/8inches and .25inches,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0002_2.jpeg,
59969671,floating gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0003_2.jpeg,
59969672,gill net,125feet,.75inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0004_2.jpeg,
59969673,bag seine,25feet.,.25inches.,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0007_2.jpeg,
59969674,gill net,125feet.,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0006_2.jpeg,
59969675,exp. gill net,125 feet,1 - 4.5-4in,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0010_2.jpeg,
59969676,exp. gill net,125 feet,1.5 - 4 in. stretch,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0009_2.jpeg,
59969677,exp. gill net,125 feet,1.5 - 4 in. stretch,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0008_2.jpeg,
59969678,gill net,125 feet,1 - 4 inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0012_2.jpeg,
59969679,gill net,125 feet,1.5 - 4 in stretch,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0011_2.jpeg,
59969680,gill net,125 feet,1 - 4 in.,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0014_2.jpeg,
59969681,gill nets,125 feet,1-4 - 4 in.,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0013_2.jpeg,
59969682,100 feet bag seine,100 feet,NA,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0015_2.jpeg,
59969683,common sense seine,20feet,NA,seine,common,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_FISHc_0016_2.jpeg,
59969684,experimental gill nets,125 feet,1.5inches - 4inches stretch,gillnet,experimental,2,3,sets,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0001_2.jpeg,
59969685,common sense seine,20 feet,NA,seine,common,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0003_2.jpeg,
59969686,experimental gill net,125 feet,1.5 - 4 in. stretch,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0002_2.jpeg,
59969687,gill net,125feet,2 inch bar,gillnet,bar,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0005_2.jpeg,
59969688,gill net,125feet,experimental,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0004_2.jpeg,
59969689,gill net,125feet,experimental,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0006_2.jpeg,
59969690,hook and line,NA,NA,rod,hook,NA,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0008_2.jpeg,
59969691,2  5-foot trap nets,150 feet lead,NA,trap net,trap,2,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0001_2.jpeg,
59969692,gill net,125feet,2 inch bar,gillnet,bar,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ROBINSON_FISHc_0007_2.jpeg,
59969693,bag seine,125 feet,.25 inch in bag,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0003_2.jpeg,
59969694,bag seine,125 feet,.25 inch in bag,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0004_2.jpeg,
59969695,100 feet bag seine,NA,.25inches bag,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0002_2.jpeg,
59969696,gill net,125 feet,1.5 inch bar,gillnet,bar,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0006_2.jpeg,
59969697,bag seine,125 feet,.25 inch in bag,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0005_2.jpeg,
59969698,gill net,125 feet,1.5 inch bar,gillnet,bar,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0007_2.jpeg,
59969699,rotenone,NA,NA,rotenone,rotenone,NA,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SAND_FISHc_0008_2.jpeg,
59969700,double gill net - doouble,125 x 12feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0001_2.jpeg,
59969701,gill net,125feet,.75inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0002_2.jpeg,
59969702,experimental gill nets,125 feet,1.5 - 4inches,gillnet,experimental,2,24,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0007_2.jpeg,
59969703,experimental gill nets,125 feet,1.5.5 - 4inches,gillnet,experimental,2,24,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0005_2.jpeg,
59969704,experimental gill nets,125 feet,1.5 - 4inches,gillnet,experimental,2,24,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0006_2.jpeg,
59969705,experimental gill nets,125 feet,1.5.5 - 4inches,gillnet,experimental,2,24,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0004_2.jpeg,
59969706,gill nets,125 feet,1.5.5 - 4inches in,gillnet,gill,3,24,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0003_2.jpeg,
59969708,experimental gill nets,125 feet,1.5 - 4inches,gillnet,experimental,3,24,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_SYLVAN_FISHc_0008_2.jpeg,
59969710,gill net,125 feet,1.5 - 4inches in.,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WALKUP_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WALKUP_FISHc_0001_2.jpeg,
59969711,gill net,300 feet (a) 125 feet (b),3.5inches (a) 1.5 - 4inches (b),gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WALKUP_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WALKUP_FISHc_0002_2.jpeg,
59969712,bag seine,125 feet,.25inches bag,seine,bag,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WALKUP_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WALKUP_FISHc_0003_2.jpeg,
59969713,seine,8 feet,common sense,seine,common,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WALKUP_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WALKUP_FISHc_0004_2.jpeg,
59969715,gill nets,125feet,1 - 4inches,gillnet,gill,3,2,sets,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WHITECLOUD_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WHITECLOUD_FISHc_0001_2.jpeg,
59969716,gill nets,125 feet,1.5 - 4inches stretch,gillnet,gill,3,1,sets,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WHITECLOUD_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WHITECLOUD_FISHc_0003_2.jpeg,
59969717,gill net,125feet,experimental,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WHITECLOUD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WHITECLOUD_FISHc_0004_2.jpeg,
